source,event_id,year,division,round,rank,competitor_name,origin,time_seconds,completed,pieces_completed,puzzle_pieces,puzzle_brand,puzzle_name,finished_date,first_attempt,time_limit_seconds,team_members
wjpf,wjpc_2024_duo,2024,duo,final,67,Alina Schering & Jana Katharina Ebner,"Selb (Bayern) / Heidelberg (Baden-Württemberg), Germany",4252.0,True,,1000,,,2024-09-21,True,5193,Alina Schering;Jana Katharina Ebner
wjpf,wjpc_2024_duo,2024,duo,final,68,Louise Jackett & Ellie Higgins,"Melbourne (Victoria), Australia",4274.0,True,,1000,,,2024-09-21,True,5193,Louise Jackett;Ellie Higgins
wjpf,wjpc_2024_duo,2024,duo,final,69,Cristina López Rodríguez & Maria Dolors Torra Torreguitart,"Móstoles (Madrid) / Sabadell (Barcelona), Spain",4282.0,True,,1000,,,2024-09-21,True,5193,Cristina López Rodríguez;Maria Dolors Torra Torreguitart
wjpf,wjpc_2024_duo,2024,duo,final,70,Danielle Engleson & Kaitlyn McCluskie,"Camlachie (Ontario) / Toronto (On), Canada",4285.0,True,,1000,,,2024-09-21,True,5193,Danielle Engleson;Kaitlyn McCluskie
wjpf,wjpc_2024_duo,2024,duo,final,71,Barbara Di Angelo & Magdalena Kirnbauer,"Wien / Vienna, Austria",4309.0,True,,1000,,,2024-09-21,True,5193,Barbara Di Angelo;Magdalena Kirnbauer
wjpf,wjpc_2024_duo,2024,duo,final,72,Valentina Baburchenkova & Vita Kalinina,"Novosibirsk, International Puzzlers",4319.0,True,,1000,,,2024-09-21,True,5193,Valentina Baburchenkova;Vita Kalinina
wjpf,wjpc_2024_duo,2024,duo,final,73,Emma Quirke & Darren Quirke,"Killarney (Kerry), Ireland",4340.0,True,,1000,,,2024-09-21,True,5193,Emma Quirke;Darren Quirke
wjpf,wjpc_2024_duo,2024,duo,final,74,Leif Jone Ølberg & Ole Marton Ølberg,"Stavanger (Rogaland) / Alversund (Vestland), Norway",4341.0,True,,1000,,,2024-09-21,True,5193,Leif Jone Ølberg;Ole Marton Ølberg
wjpf,wjpc_2024_duo,2024,duo,final,75,Jessica Mak & Grace Tham,"Singapore / Sydney (Nsw), Malaysia",4364.0,True,,1000,,,2024-09-21,True,5193,Jessica Mak;Grace Tham
wjpf,wjpc_2024_duo,2024,duo,final,76,Nathan Anselme & Megan Anselme,"Angers (Pays de la Loire), France",4367.0,True,,1000,,,2024-09-21,True,5193,Nathan Anselme;Megan Anselme
wjpf,wjpc_2024_duo,2024,duo,final,77,Marta Lapina & Ineta Gritāne-Čakova,"Riga, Latvia",4374.0,True,,1000,,,2024-09-21,True,5193,Marta Lapina;Ineta Gritāne-Čakova
wjpf,wjpc_2024_duo,2024,duo,final,78,Lydia Holmgren & Tova Holmgren,"Gävle (Gävleborg), Sweden",4401.0,True,,1000,,,2024-09-21,True,5193,Lydia Holmgren;Tova Holmgren
wjpf,wjpc_2024_duo,2024,duo,final,79,Fenna Bontje & Rudolf De Bruijn,"Eppegem (Vlaams Brabant), Belgium",4410.0,True,,1000,,,2024-09-21,True,5193,Fenna Bontje;Rudolf De Bruijn
wjpf,wjpc_2024_duo,2024,duo,final,80,Amy Paull & Alexx Cisotto,"The Woodlands (Texas) / Houston (Texas), USA",4420.0,True,,1000,,,2024-09-21,True,5193,Amy Paull;Alexx Cisotto
wjpf,wjpc_2024_duo,2024,duo,final,81,Aleksandra Chrząstek & Elisabeth Merendi,"Bydgoszcz (Kujawsko-Pomorskie) / Viljandi (Viljandimaa), Poland",4448.0,True,,1000,,,2024-09-21,True,5193,Aleksandra Chrząstek;Elisabeth Merendi
wjpf,wjpc_2024_duo,2024,duo,final,82,Smaranda Polojan & Martine Van Ekris,"Amsterdam (Noord-Holland) / Nigtevecht (Utrecht), Romania",4458.0,True,,1000,,,2024-09-21,True,5193,Smaranda Polojan;Martine Van Ekris
wjpf,wjpc_2024_duo,2024,duo,final,83,Hrefna Guðlaugardóttir & Agústa Dan Árnadóttir,"Reykjavík, Iceland",4490.0,True,,1000,,,2024-09-21,True,5193,Hrefna Guðlaugardóttir;Agústa Dan Árnadóttir
wjpf,wjpc_2024_duo,2024,duo,final,84,David Corbí Garrido & José Manuel Corbí Garrido,"Madrid, Spain",4518.0,True,,1000,,,2024-09-21,True,5193,David Corbí Garrido;José Manuel Corbí Garrido
wjpf,wjpc_2024_duo,2024,duo,final,85,Inga Strukčinskaitė & Kotryna Kostiukaitė,"Vilnius, Lithuania",4524.0,True,,1000,,,2024-09-21,True,5193,Inga Strukčinskaitė;Kotryna Kostiukaitė
wjpf,wjpc_2024_duo,2024,duo,final,86,Claire Thomas & Chloe Muellers,"Wheat Ridge (Co) / Monterey (Ma), USA",4551.0,True,,1000,,,2024-09-21,True,5193,Claire Thomas;Chloe Muellers
wjpf,wjpc_2024_duo,2024,duo,final,87,Bettina Krammer & Simone Reicht,Weiz (Styria) / Vienna (Austria),4556.0,True,,1000,,,2024-09-21,True,5193,Bettina Krammer;Simone Reicht
wjpf,wjpc_2024_duo,2024,duo,final,88,Rhys Dewar & Sarah Carsten,"Queensland / Hendra (Queensland), Australia",4610.0,True,,1000,,,2024-09-21,True,5193,Rhys Dewar;Sarah Carsten
wjpf,wjpc_2024_duo,2024,duo,final,89,Rosa Frauenknecht & Kira Rainvuori,"Helsinki (Uusimaa), Finland",4625.0,True,,1000,,,2024-09-21,True,5193,Rosa Frauenknecht;Kira Rainvuori
wjpf,wjpc_2024_duo,2024,duo,final,90,Gaute Brakstad & Siv Bremnes,"Valnesfjord (Nordland) / Bodø (Nordland), Norway",4655.0,True,,1000,,,2024-09-21,True,5193,Gaute Brakstad;Siv Bremnes
wjpf,wjpc_2024_duo,2024,duo,final,91,Dorota Gapinska & Monika Nawrot,"Warsaw (Mazovia), Poland",4658.0,True,,1000,,,2024-09-21,True,5193,Dorota Gapinska;Monika Nawrot
wjpf,wjpc_2024_duo,2024,duo,final,92,Delphine Leboisne-Maria & Sémilia Baylé,"Toulouse (Occitanie), France",4660.0,True,,1000,,,2024-09-21,True,5193,Delphine Leboisne-Maria;Sémilia Baylé
wjpf,wjpc_2024_duo,2024,duo,final,93,Elitsa Kerefeyska & Vesela Sadovska,"Varna / Sofia, Bulgaria",4713.0,True,,1000,,,2024-09-21,True,5193,Elitsa Kerefeyska;Vesela Sadovska
wjpf,wjpc_2024_duo,2024,duo,final,94,Jimena Gordillo Uribe & Judit Moreno Vallès,"Castellbisbal (Barcelona) / Hospitalet de Llobregat (Barcelona), Colombia",4722.0,True,,1000,,,2024-09-21,True,5193,Jimena Gordillo Uribe;Judit Moreno Vallès
wjpf,wjpc_2024_duo,2024,duo,final,95,Flavie Girard & Roussière Nolan,"St Colomban (Loire Atlantique) / Vair-Sur-Loire (Loire-Atlantique), France",4848.0,True,,1000,,,2024-09-21,True,5193,Flavie Girard;Roussière Nolan
wjpf,wjpc_2024_duo,2024,duo,final,96,James Nickells & Kasia Nickells,"Hawkesbury Upton (South Gloucestershire), United Kingdom",4960.0,True,,1000,,,2024-09-21,True,5193,James Nickells;Kasia Nickells
wjpf,wjpc_2024_duo,2024,duo,final,97,Elena Kovačević & Beata Libon,"Split (Splitsko Dalmatinska) / Rumia (Pomeranian), Croatia",4967.0,True,,1000,,,2024-09-21,True,5193,Elena Kovačević;Beata Libon
wjpf,wjpc_2024_duo,2024,duo,final,98,Karin Klauser & Verena Klauser,Texing (Lower Austria) / Vienna,4970.0,True,,1000,,,2024-09-21,True,5193,Karin Klauser;Verena Klauser
wjpf,wjpc_2024_duo,2024,duo,final,99,Sara Gomes & Mª Francisca Cunha,"Famalicão (Braga) / Porto, Portugal",5006.0,True,,1000,,,2024-09-21,True,5193,Sara Gomes;Mª Francisca Cunha
wjpf,wjpc_2024_duo,2024,duo,final,100,Andrea Boughey & Steve Raine,"Auckland / Nottingham (Notts), New Zealand",5193.0,True,,1000,,,2024-09-21,True,5193,Andrea Boughey;Steve Raine
wjpf,wjpc_2024_group,2024,group,A,1,Jigspaghettaw & Chiara Dellantonio / Michela Utili / Milvia Priano / Lorenzo Dalla Valle & Italy,Italy,6225.0,True,,2000,,,2024-09-20,True,10800,Jigspaghettaw;Chiara Dellantonio / Michela Utili / Milvia Priano / Lorenzo Dalla Valle;Italy
wjpf,wjpc_2024_group,2024,group,A,2,Aussie All Stars & Hannah Farthing / Melissa Townsend / Katrina Coleman / Rhianna Eriksen & Warragul / Gold Coast / Launceston / Brisbane,"Warragul / Gold Coast / Launceston / Brisbane, Australia",6976.0,True,,2000,,,2024-09-20,True,10800,Aussie All Stars;Hannah Farthing / Melissa Townsend / Katrina Coleman / Rhianna Eriksen;Warragul / Gold Coast / Launceston / Brisbane
wjpf,wjpc_2024_group,2024,group,A,3,Wicked Quick & Emily Chandran / Mari Black / Emma Pan / Sammy Brownlow & Cambridge MA,"Cambridge MA, USA",7284.0,True,,2000,,,2024-09-20,True,10800,Wicked Quick;Emily Chandran / Mari Black / Emma Pan / Sammy Brownlow;Cambridge MA
wjpf,wjpc_2024_group,2024,group,A,4,Tempus Fugit & Jan Škoch / Martin Petráž / Adam Šuráň / Jana Chytková & CZ,"CZ, Czech Republic",7407.0,True,,2000,,,2024-09-20,True,10800,Tempus Fugit;Jan Škoch / Martin Petráž / Adam Šuráň / Jana Chytková;CZ
wjpf,wjpc_2024_group,2024,group,A,5,Dream Team & Nadezhda Shigina / Ekaterina Mishanina / Lina Ivanova / Vita Kalinina & Siberia,"Siberia, International Puzzlers",7474.0,True,,2000,,,2024-09-20,True,10800,Dream Team;Nadezhda Shigina / Ekaterina Mishanina / Lina Ivanova / Vita Kalinina;Siberia
wjpf,wjpc_2024_group,2024,group,A,6,Sort It Out & Frida Westler / Hanna Karlsson / Rebecca Axelsson / Maja Willén & Gothenburg,"Gothenburg, Sweden",7662.0,True,,2000,,,2024-09-20,True,10800,Sort It Out;Frida Westler / Hanna Karlsson / Rebecca Axelsson / Maja Willén;Gothenburg
wjpf,wjpc_2024_group,2024,group,A,7,Puzzlopol’24 & Monika Nawrot / Dorota Gapinska / Paulina Polańska / Martyna Halter-Bogołębska & Warsaw,"Warsaw, Poland",8642.0,True,,2000,,,2024-09-20,True,10800,Puzzlopol’24;Monika Nawrot / Dorota Gapinska / Paulina Polańska / Martyna Halter-Bogołębska;Warsaw
wjpf,wjpc_2024_group,2024,group,A,8,The Odd Birds & Elizabeth McElveen / Faith Taylor / Jamie Ambabo / Min-Yee Deng & SC / GA / CA,"SC / GA / CA, USA",8738.0,True,,2000,,,2024-09-20,True,10800,The Odd Birds;Elizabeth McElveen / Faith Taylor / Jamie Ambabo / Min-Yee Deng;SC / GA / CA
wjpf,wjpc_2024_group,2024,group,A,9,Nothing Is Impuzzlable & Michael Smit / Marlene Smit / Isabelle Gall / Bettina Greulich & Weissach,"Weissach, Germany",8985.0,True,,2000,,,2024-09-20,True,10800,Nothing Is Impuzzlable;Michael Smit / Marlene Smit / Isabelle Gall / Bettina Greulich;Weissach
wjpf,wjpc_2024_group,2024,group,A,10,Hung(A)Ry4Puzzles & Viktória Gyüre / Bernadett Kiskó / Katalin Papp / Mariann Mester & Budapest,"Budapest, Hungary",9059.0,True,,2000,,,2024-09-20,True,10800,Hung(A)Ry4Puzzles;Viktória Gyüre / Bernadett Kiskó / Katalin Papp / Mariann Mester;Budapest
wjpf,wjpc_2024_group,2024,group,A,11,Mission: Impuzzible & Antonia Albani / Lina Kathrin Beeck / Mirco Clavo Poveda / Karolin Schmidt & Lüneburg,"Lüneburg, Germany",9352.0,True,,2000,,,2024-09-20,True,10800,Mission: Impuzzible;Antonia Albani / Lina Kathrin Beeck / Mirco Clavo Poveda / Karolin Schmidt;Lüneburg
wjpf,wjpc_2024_group,2024,group,A,12,The Eh Team & Devon Donaldson / Sophie Helg / Kaitlyn McCluskie / Sandra Foster & Montréal,"Montréal, Canada",9650.0,True,,2000,,,2024-09-20,True,10800,The Eh Team;Devon Donaldson / Sophie Helg / Kaitlyn McCluskie / Sandra Foster;Montréal
wjpf,wjpc_2024_group,2024,group,A,13,"The Unknown Newbies & Cornelia Spreitzer / Lena Malinowski / Julia Lackner / Daniel Krummenacker & Wien, Potsdam, Traun","Wien, Potsdam, Traun, Austria",9748.0,True,,2000,,,2024-09-20,True,10800,"The Unknown Newbies;Cornelia Spreitzer / Lena Malinowski / Julia Lackner / Daniel Krummenacker;Wien, Potsdam, Traun"
wjpf,wjpc_2024_group,2024,group,A,14,De Puzzelpoezen & Sandra Kunnen / Maaike Van den Brink / Myrthe Misset / Eline Rasenberg & Haarlem,"Haarlem, The Netherlands",10013.0,True,,2000,,,2024-09-20,True,10800,De Puzzelpoezen;Sandra Kunnen / Maaike Van den Brink / Myrthe Misset / Eline Rasenberg;Haarlem
wjpf,wjpc_2024_group,2024,group,A,15,Just Filling The Gaps & Ines Lewandrowski / Amke Eggers / Sara Gabriel / Annamária Horkics & Göttingen,"Göttingen, Germany",10317.0,True,,2000,,,2024-09-20,True,10800,Just Filling The Gaps;Ines Lewandrowski / Amke Eggers / Sara Gabriel / Annamária Horkics;Göttingen
wjpf,wjpc_2024_group,2024,group,A,16,Crêpes Arc-En-Ciel & Lucie Billat / Nym L. Colpart / Sébastien Sergenton / Grégoire Demaret & Toulouse,"Toulouse, France",10391.0,True,,2000,,,2024-09-20,True,10800,Crêpes Arc-En-Ciel;Lucie Billat / Nym L. Colpart / Sébastien Sergenton / Grégoire Demaret;Toulouse
wjpf,wjpc_2024_group,2024,group,A,17,We Come In Pieces & Lenka Henao Mišíková / Veronika Valt / Timea Rusňáková / Mária Rusňáková & Žilina,"Žilina, Slovakia",10460.0,True,,2000,,,2024-09-20,True,10800,We Come In Pieces;Lenka Henao Mišíková / Veronika Valt / Timea Rusňáková / Mária Rusňáková;Žilina
wjpf,wjpc_2024_group,2024,group,A,18,Pieceful Minds & Mara Holler / Bernd Holler / Denise Dehn / Elisabeth Fischer & Germany,Germany,10721.0,True,,2000,,,2024-09-20,True,10800,Pieceful Minds;Mara Holler / Bernd Holler / Denise Dehn / Elisabeth Fischer;Germany
wjpf,wjpc_2024_group,2024,group,A,19,Les Drôles de Pièces & Delphine Leboisne-Maria / Sémilia Baylé / Celia Levent / Maeva Levent & Toulouse / Cannes,"Toulouse / Cannes, France",10741.0,True,,2000,,,2024-09-20,True,10800,Les Drôles de Pièces;Delphine Leboisne-Maria / Sémilia Baylé / Celia Levent / Maeva Levent;Toulouse / Cannes
wjpf,wjpc_2024_group,2024,group,A,20,Falling Into Place & Susanne Riehemann / Andrew Bradburn / Colleen Dunne / Jessica Henderson & CA / OH,"CA / OH, USA",10755.0,True,,2000,,,2024-09-20,True,10800,Falling Into Place;Susanne Riehemann / Andrew Bradburn / Colleen Dunne / Jessica Henderson;CA / OH
wjpf,wjpc_2024_group,2024,group,A,21,Letonas & Žanna Brokāne / Jana Rensberga / Linda Jukmane / Laura Ķezbere & Riga,"Riga, Latvia",10757.0,True,,2000,,,2024-09-20,True,10800,Letonas;Žanna Brokāne / Jana Rensberga / Linda Jukmane / Laura Ķezbere;Riga
wjpf,wjpc_2024_group,2024,group,A,22,The Nethernerds & Fenna Bontje / Ruud De Bruijn / Rowan Versteege / Jesse Jansen & Eppegem,"Eppegem, Belgium",10779.0,True,,2000,,,2024-09-20,True,10800,The Nethernerds;Fenna Bontje / Ruud De Bruijn / Rowan Versteege / Jesse Jansen;Eppegem
wjpf,wjpc_2024_group,2024,group,A,23,The Finntastics & Jenni Puhto / Maija Kumpulainen / Aino-Liina Känä / Iiris Holm & Jyväskylä,"Jyväskylä, Finland",,False,1991.0,2000,,,2024-09-20,True,10800,The Finntastics;Jenni Puhto / Maija Kumpulainen / Aino-Liina Känä / Iiris Holm;Jyväskylä
wjpf,wjpc_2024_group,2024,group,A,24,Peças de Queiroz & Mariana Mendes / João Faria / Mª Francisca Cunha / Sara Gomes & Quarteira (Faro),"Quarteira (Faro), Portugal",,False,1982.0,2000,,,2024-09-20,True,10800,Peças de Queiroz;Mariana Mendes / João Faria / Mª Francisca Cunha / Sara Gomes;Quarteira (Faro)
wjpf,wjpc_2024_group,2024,group,A,25,Puzzle Dust & Jennifer Hill / Whitney Presley / Lydia Osner / Claire Thomas & Columbia,"Columbia, USA",,False,1968.0,2000,,,2024-09-20,True,10800,Puzzle Dust;Jennifer Hill / Whitney Presley / Lydia Osner / Claire Thomas;Columbia
wjpf,wjpc_2024_group,2024,group,A,26,Gone With The Puzzles & Elitsa Kerefeyska / Evelina Dimitrova / Mariya Lyapeva / Vesela Sadovska & София,"София, Bulgaria",,False,1949.0,2000,,,2024-09-20,True,10800,Gone With The Puzzles;Elitsa Kerefeyska / Evelina Dimitrova / Mariya Lyapeva / Vesela Sadovska;София
wjpf,wjpc_2024_group,2024,group,A,27,We Will Sort It Out! & Anna Artyukhova / Andreas Soteriou / Foteini Sotiriou / Sothany Kim & Nicosia,"Nicosia, Cyprus",,False,1923.0,2000,,,2024-09-20,True,10800,We Will Sort It Out!;Anna Artyukhova / Andreas Soteriou / Foteini Sotiriou / Sothany Kim;Nicosia
wjpf,wjpc_2024_group,2024,group,A,28,"Corbicruzzles & David Corbí Garrido / José Manuel Corbí Garrido / Inés Martín Cruz / Fernando Martín López & Madrid, Toledo","Madrid, Toledo, Spain",,False,1910.0,2000,,,2024-09-20,True,10800,"Corbicruzzles;David Corbí Garrido / José Manuel Corbí Garrido / Inés Martín Cruz / Fernando Martín López;Madrid, Toledo"
wjpf,wjpc_2024_group,2024,group,A,29,Las Chicas del Puzzle & Irene Rodríguez Merchante / Pilar Rodríguez Merchante / María del Pilar Lara Ordóñez / Clara Sanz Casadesus & Madrid,"Madrid, Spain",,False,1903.0,2000,,,2024-09-20,True,10800,Las Chicas del Puzzle;Irene Rodríguez Merchante / Pilar Rodríguez Merchante / María del Pilar Lara Ordóñez / Clara Sanz Casadesus;Madrid
wjpf,wjpc_2024_group,2024,group,A,30,Queen Be & Leah Robbins / Rose Robbins / Erin Fisk / Beatrice Endler & Portland,"Portland, USA",,False,1900.0,2000,,,2024-09-20,True,10800,Queen Be;Leah Robbins / Rose Robbins / Erin Fisk / Beatrice Endler;Portland
wjpf,wjpc_2024_group,2024,group,A,31,Puzzle Dust Sniffers & Jacques Scheepers / Peter Rasmussen / Rosa Marquardt Frederiksen / Sophie Neumann & Munich,"Munich, South Africa",,False,1896.0,2000,,,2024-09-20,True,10800,Puzzle Dust Sniffers;Jacques Scheepers / Peter Rasmussen / Rosa Marquardt Frederiksen / Sophie Neumann;Munich
wjpf,wjpc_2024_group,2024,group,A,32,"Los Últimos Puzzleros & Francisco José Ruiz Pérez / Cristina Romero Carretero / Sonia Alonso Dios / Soraya Hernández Moretón & Cazalegas, Pueblo","Cazalegas, Pueblo, Spain",,False,1856.0,2000,,,2024-09-20,True,10800,"Los Últimos Puzzleros;Francisco José Ruiz Pérez / Cristina Romero Carretero / Sonia Alonso Dios / Soraya Hernández Moretón;Cazalegas, Pueblo"
wjpf,wjpc_2024_group,2024,group,A,33,Puzzle Queens United & Aleksandra Chrząstek / Elisabeth Merendi & Bydgoszcz,"Bydgoszcz, Poland",,False,1854.0,2000,,,2024-09-20,True,10800,Puzzle Queens United;Aleksandra Chrząstek / Elisabeth Merendi;Bydgoszcz
wjpf,wjpc_2024_group,2024,group,A,34,Piezas Sueltas & Ramón Turpin Sevilla / Verónica Fontbona Fernández / Maria Dolors Torra Torreguitart / Juan José Prado Sgheiz & Cartagena,"Cartagena, Spain",,False,1819.0,2000,,,2024-09-20,True,10800,Piezas Sueltas;Ramón Turpin Sevilla / Verónica Fontbona Fernández / Maria Dolors Torra Torreguitart / Juan José Prado Sgheiz;Cartagena
wjpf,wjpc_2024_group,2024,group,A,35,Miss Piezas & Adrian Eliseo Lugo Martinengo / Jesús Ruiz Fernández / Fernando Roca Fleque / Daiana Soria Ippoliti & Carora,"Carora, Venezuela",,False,1802.0,2000,,,2024-09-20,True,10800,Miss Piezas;Adrian Eliseo Lugo Martinengo / Jesús Ruiz Fernández / Fernando Roca Fleque / Daiana Soria Ippoliti;Carora
wjpf,wjpc_2024_group,2024,group,A,36,Ravensburglars & Keelie Reader / Jason Stevens / Paty Maj / Rostislav Matrka & Melbourne,"Melbourne, Australia",,False,1798.0,2000,,,2024-09-20,True,10800,Ravensburglars;Keelie Reader / Jason Stevens / Paty Maj / Rostislav Matrka;Melbourne
wjpf,wjpc_2024_group,2024,group,A,37,Puzzled In Spain & Diana Popova / Helle Kartveit / Elsa Cecconello / Urszula Skierniewska & Sofia,"Sofia, Bulgaria",,False,1776.0,2000,,,2024-09-20,True,10800,Puzzled In Spain;Diana Popova / Helle Kartveit / Elsa Cecconello / Urszula Skierniewska;Sofia
wjpf,wjpc_2024_group,2024,group,A,38,Hakuna Matata & Anja Hoffmann / Janin Blank / Anna-Lena Thiele / Matthias Voigt & Dresden,"Dresden, Germany",,False,1773.0,2000,,,2024-09-20,True,10800,Hakuna Matata;Anja Hoffmann / Janin Blank / Anna-Lena Thiele / Matthias Voigt;Dresden
wjpf,wjpc_2024_group,2024,group,A,39,De Sidste Brikker & Carsten Juel Andersen / Ane Kirk Gulmann / Sanne Agerskov / Nikolaj Juel Andersen & Skanderborg,"Skanderborg, Denmark",,False,1731.0,2000,,,2024-09-20,True,10800,De Sidste Brikker;Carsten Juel Andersen / Ane Kirk Gulmann / Sanne Agerskov / Nikolaj Juel Andersen;Skanderborg
wjpf,wjpc_2024_group,2024,group,A,40,Piece 4 U & Ulrika Weiring / Tyra Weiring / Ulrika Willén / Anna My Jonsson & Västerås /  Fornåsa /  Östersund,"Västerås /  Fornåsa /  Östersund, Sweden",,False,1730.0,2000,,,2024-09-20,True,10800,Piece 4 U;Ulrika Weiring / Tyra Weiring / Ulrika Willén / Anna My Jonsson;Västerås /  Fornåsa /  Östersund
wjpf,wjpc_2024_group,2024,group,A,40,Bavarian Puzzlers & Andrea Hinterstocker / Christina Böhm / Irmengard Hinterstocker / Helga Polzer & Rosenheim,"Rosenheim, Germany",,False,1730.0,2000,,,2024-09-20,True,10800,Bavarian Puzzlers;Andrea Hinterstocker / Christina Böhm / Irmengard Hinterstocker / Helga Polzer;Rosenheim
wjpf,wjpc_2024_group,2024,group,A,42,Better Late Than Never & Lea Konstabel / Karen Konstabel / Katharine Greenfield / Nicole Kunkler & Mönchengladbach,"Mönchengladbach, Germany",,False,1728.0,2000,,,2024-09-20,True,10800,Better Late Than Never;Lea Konstabel / Karen Konstabel / Katharine Greenfield / Nicole Kunkler;Mönchengladbach
wjpf,wjpc_2024_group,2024,group,A,43,Puzzlers From Hell & Linn Merethe Danielsen / Ida Østenstad / Linda Mari Hogstad / Silje Hollås & Stjørdal,"Stjørdal, Norway",,False,1727.0,2000,,,2024-09-20,True,10800,Puzzlers From Hell;Linn Merethe Danielsen / Ida Østenstad / Linda Mari Hogstad / Silje Hollås;Stjørdal
wjpf,wjpc_2024_group,2024,group,A,44,Vips Brasil 1 & Ednéia Silveira / Alice Ferrúa Esteves / Paula Do Amaral Nogueira / Camila Sayuri Matsubarra & São Paulo,"São Paulo, Brazil",,False,1709.0,2000,,,2024-09-20,True,10800,Vips Brasil 1;Ednéia Silveira / Alice Ferrúa Esteves / Paula Do Amaral Nogueira / Camila Sayuri Matsubarra;São Paulo
wjpf,wjpc_2024_group,2024,group,A,45,Turkish Team & Pelin Çelik / Ayse Dilara Düğmeci / Cihan Deniz / Dilara Koçak & Estambul,"Estambul, Türkiye",,False,1679.0,2000,,,2024-09-20,True,10800,Turkish Team;Pelin Çelik / Ayse Dilara Düğmeci / Cihan Deniz / Dilara Koçak;Estambul
wjpf,wjpc_2024_group,2024,group,A,46,Finding Inner Piece & Joni Wildman / Emily Wildman / Anneka Thompson / Ross Mansell & Nottingham,"Nottingham, United Kingdom",,False,1677.0,2000,,,2024-09-20,True,10800,Finding Inner Piece;Joni Wildman / Emily Wildman / Anneka Thompson / Ross Mansell;Nottingham
wjpf,wjpc_2024_group,2024,group,A,47,Piclapiece & Sophie Mayeur / Camille Auen / Martina Hue / Nicolas Hue & Ungersheim,"Ungersheim, France",,False,1675.0,2000,,,2024-09-20,True,10800,Piclapiece;Sophie Mayeur / Camille Auen / Martina Hue / Nicolas Hue;Ungersheim
wjpf,wjpc_2024_group,2024,group,A,48,Fun Not Finals & Heather Langley / Sophie Foster / Laura Selgas Sendra / Rachael Chambers & Coventry,"Coventry, United Kingdom",,False,1671.0,2000,,,2024-09-20,True,10800,Fun Not Finals;Heather Langley / Sophie Foster / Laura Selgas Sendra / Rachael Chambers;Coventry
wjpf,wjpc_2024_group,2024,group,A,49,Rivendell & Madeleine Tejeda Pedrow / Sandra Shannon / Madara Stacevica / Lizabeth Stanley & Landenberg,"Landenberg, Latvia",,False,1669.0,2000,,,2024-09-20,True,10800,Rivendell;Madeleine Tejeda Pedrow / Sandra Shannon / Madara Stacevica / Lizabeth Stanley;Landenberg
wjpf,wjpc_2024_group,2024,group,A,50,Love & Piece(S) & Line Beate Svestad / Anita Evertsen Rekstad / Sunniva Unneland / Tone Merete Unneland & Oslo,"Oslo, Norway",,False,1606.0,2000,,,2024-09-20,True,10800,Love;Piece(S);Line Beate Svestad / Anita Evertsen Rekstad / Sunniva Unneland / Tone Merete Unneland;Oslo
wjpf,wjpc_2024_group,2024,group,A,51,Piece Perfect & Emma Logan / Rebecca Lai / Jack Murphy / Nicolae Labunea & United Kingdom,United Kingdom,,False,1602.0,2000,,,2024-09-20,True,10800,Piece Perfect;Emma Logan / Rebecca Lai / Jack Murphy / Nicolae Labunea;United Kingdom
wjpf,wjpc_2024_group,2024,group,A,52,Rompeespaldas & Karine Thalamy / Pilar Peñas Artero / María Isabel García Macho / Miguel Ángel Álvarez Cabrerizo & Ortigosa del Monte,"Ortigosa del Monte, Spain",,False,1590.0,2000,,,2024-09-20,True,10800,Rompeespaldas;Karine Thalamy / Pilar Peñas Artero / María Isabel García Macho / Miguel Ángel Álvarez Cabrerizo;Ortigosa del Monte
wjpf,wjpc_2024_group,2024,group,A,53,Perpetually Puzzled & Cosmo Smith / Andrew Nichols / Lorelei Marquardt / Leslie Richardson & Seattle,"Seattle, USA",,False,1574.0,2000,,,2024-09-20,True,10800,Perpetually Puzzled;Cosmo Smith / Andrew Nichols / Lorelei Marquardt / Leslie Richardson;Seattle
wjpf,wjpc_2024_group,2024,group,A,54,Make It Raine & Andrea Boughey / Steve Raine / Marcelina Czarnecka / Catherine Holmes & Auckland,"Auckland, United Kingdom",,False,1572.0,2000,,,2024-09-20,True,10800,Make It Raine;Andrea Boughey / Steve Raine / Marcelina Czarnecka / Catherine Holmes;Auckland
wjpf,wjpc_2024_group,2024,group,A,55,Coucou Elyna & Joanne Rakotoarisoa / Anouk Rakotoarisoa / Christine Rakotoarisoa & Saint-Maur-Des-Fossés,"Saint-Maur-Des-Fossés, France",,False,1533.0,2000,,,2024-09-20,True,10800,Coucou Elyna;Joanne Rakotoarisoa / Anouk Rakotoarisoa / Christine Rakotoarisoa;Saint-Maur-Des-Fossés
wjpf,wjpc_2024_group,2024,group,A,56,International Puzzlers & Lucía Pilar Varela Ojeda  /  Paula Bruno  /  Marta Freixas Gutiérrez  /  Guillaume Verlinden & Viladecans,"Viladecans, Argentina",,False,1524.0,2000,,,2024-09-20,True,10800,International Puzzlers;Lucía Pilar Varela Ojeda  /  Paula Bruno  /  Marta Freixas Gutiérrez  /  Guillaume Verlinden;Viladecans
wjpf,wjpc_2024_group,2024,group,A,57,Nikkei 2023 & Rie Kato / Natasha Yamamura / Yuko Ishioka / Natsuko Moriwaki & Madrid,"Madrid, Japan",,False,1504.0,2000,,,2024-09-20,True,10800,Nikkei 2023;Rie Kato / Natasha Yamamura / Yuko Ishioka / Natsuko Moriwaki;Madrid
